contig	pos	locus_ID	depth_a	depth_b	ratio	num_hets	total_depth	depth_per_het	Duplicate	std	z	abs_z
un	1746297	92922	1708	1622	0.512912912913	82	3330	40.6097560976	1	28.8530760925	1.49030903541	1.49030903541
un	1746347	92959	703	646	0.521126760563	41	1349	32.9024390244	1	18.3643676722	1.55191839483	1.55191839483
un	1746488	92977	486	485	0.500514933059	25	971	38.84	1	15.5804364509	0.0320915271903	0.0320915271903
un	1746595	92992	409	433	0.485748218527	19	842	44.3157894737	1	14.5086181285	-0.827094620155	0.827094620155
un	1746622	92997	1714	1749	0.494946578111	84	3463	41.2261904762	1	29.4236299596	-0.594760062712	0.594760062712
un	1746742	93046	2028	2080	0.493670886076	111	4108	37.009009009	1	32.0468407179	-0.811312423239	0.811312423239
un	1746919	93075	594	591	0.501265822785	36	1185	32.9166666667	1	17.2119144781	0.0871489340661	0.0871489340661
un	1747018	93120	309	369	0.455752212389	17	678	39.8823529412	1	13.0192165663	-2.30428611793	2.30428611793
un	1747099	93121	7207	7220	0.499549455881	196	14427	73.6071428571	2	60.0562236575	-0.108231913433	0.108231913433
un	1747238	93123	368	343	0.517580872011	24	711	29.625	1	13.332291626	0.937573250772	0.937573250772
un	1747281	93155	214	186	0.535	16	400	25.0	1	10.0	1.4	1.4
un	1747402	93170	1370	1167	0.540007883327	79	2537	32.1139240506	1	25.1843205189	4.03028542794	4.03028542794
un	1747555	93195	6447	6334	0.504420624364	201	12781	63.5870646766	2	56.526542438	0.999530442923	0.999530442923
un	1747640	93201	749	706	0.514776632302	43	1455	33.8372093023	1	19.0722311228	1.12729338595	1.12729338595
un	1747830	93222	853	803	0.515096618357	38	1656	43.5789473684	1	20.3469899494	1.22868296796	1.22868296796
un	1748006	93226	512	482	0.51509054326	30	994	33.1333333333	1	15.7638827704	0.951542219543	0.951542219543
un	1748053	93247	1061	1143	0.481397459165	60	2204	36.7333333333	1	23.4733891886	-1.74665872365	1.74665872365
un	1748151	93255	1975	1933	0.505373592631	103	3908	37.9417475728	1	31.2569992162	0.671849522559	0.671849522559
un	1748263	93265	2595	1181	0.687235169492	54	3776	69.9259259259	2	30.7245829915	23.0108900159	23.0108900159
un	1748365	93273	958	977	0.495090439276	55	1935	35.1818181818	1	21.9943174479	-0.431929748331	0.431929748331
un	1748445	93312	1526	1555	0.4952937358	84	3081	36.6785714286	1	27.7533781728	-0.522458920487	0.522458920487
un	1748561	93314	569	561	0.503539823009	33	1130	34.2424242424	1	16.807736314	0.237985646923	0.237985646923
un	1748641	93323	734	752	0.493943472409	62	1486	23.9677419355	1	19.2743352674	-0.466942173369	0.466942173369
un	1748771	93328	207	189	0.522727272727	11	396	36.0	1	9.94987437107	0.904534033733	0.904534033733
un	1748823	93346	1687	1719	0.495302407516	77	3406	44.2337662338	1	29.1804729228	-0.54831188111	0.54831188111
un	1748955	93368	1024	1048	0.494208494208	94	2072	22.0425531915	1	22.7596133535	-0.527249730196	0.527249730196
un	1749018	93393	1890	1855	0.504672897196	98	3745	38.2142857143	1	30.5982025616	0.571929019843	0.571929019843
un	1749080	93403	1365	1425	0.489247311828	74	2790	37.7027027027	1	26.4102252925	-1.13592366849	1.13592366849
un	1749184	93411	1548	1461	0.51445663011	92	3009	32.7065217391	1	27.4271763038	1.58601817111	1.58601817111
un	1749316	93412	2270	1497	0.602601539687	109	3767	34.5596330275	2	30.6879455161	12.5945218391	12.5945218391
un	1749395	93434	2582	1130	0.695581896552	45	3712	82.4888888889	2	30.4630924235	23.832117564	23.832117564
un	1749504	93440	1163	1280	0.476054031928	84	2443	29.0833333333	1	24.7133567125	-2.36714100316	2.36714100316
un	1749607	93442	645	674	0.489006823351	34	1319	38.7941176471	1	18.1590197973	-0.798501249617	0.798501249617
un	1749714	93472	1343	1286	0.510840623811	97	2629	27.1030927835	1	25.6368874866	1.11167941174	1.11167941174
un	1749743	93491	2358	1398	0.627795527157	112	3756	33.5357142857	2	30.6431068921	15.664207996	15.664207996
un	1749974	93511	1003	966	0.509395632301	74	1969	26.6081081081	1	22.1867077323	0.833832591261	0.833832591261
un	1750013	93525	346	358	0.491477272727	18	704	39.1111111111	1	13.2664991614	-0.452267016867	0.452267016867
un	1750176	93535	1965	2037	0.491004497751	93	4002	43.0322580645	1	31.6306813079	-1.13813545935	1.13813545935
un	1750236	93540	285	259	0.523897058824	18	544	30.2222222222	1	11.6619037897	1.11474080343	1.11474080343
un	1750350	93560	2256	2189	0.50753655793	104	4445	42.7403846154	1	33.3354166016	1.00493719339	1.00493719339
un	1750418	93589	4521	2428	0.650597208231	118	6949	58.8898305085	2	41.6803310927	25.1077660029	25.1077660029
un	1750545	93616	955	896	0.515937331172	52	1851	35.5961538462	1	21.5116247643	1.37135155169	1.37135155169
un	1750645	93631	690	709	0.493209435311	44	1399	31.7954545455	1	18.7016042093	-0.507977812689	0.507977812689
un	1750709	93647	402	521	0.435536294691	27	923	34.1851851852	1	15.190457531	-3.91693271113	3.91693271113
un	1750843	93658	1110	1142	0.492895204263	58	2252	38.8275862069	1	23.7276210354	-0.674319603138	0.674319603138
un	1750881	93664	291	261	0.527173913043	15	552	36.8	1	11.7473401245	1.27688479614	1.27688479614
un	1750990	93691	1989	2015	0.496753246753	91	4004	44.0	1	31.6385840391	-0.410890701807	0.410890701807
un	1751063	93713	1606	1508	0.515735388568	95	3114	32.7789473684	1	27.9016128566	1.75617087986	1.75617087986
un	1751217	93723	245	301	0.448717948718	17	546	32.1176470588	1	11.6833214455	-2.39657875806	2.39657875806
un	1751284	93787	470	529	0.47047047047	61	999	16.3770491803	1	15.8034806293	-1.86667739165	1.86667739165
un	1751352	93789	1427	1519	0.484385607604	90	2946	32.7333333333	1	27.1385334902	-1.69500684392	1.69500684392
un	1751443	93812	826	745	0.525779758116	42	1571	37.4047619048	1	19.8179211826	2.04360485779	2.04360485779
un	1751516	93835	1507	1499	0.501330671989	89	3006	33.7752808989	1	27.4135003237	0.145913508044	0.145913508044
un	1751668	93859	1810	1783	0.503757305873	99	3593	36.2929292929	1	29.9708191413	0.450438139056	0.450438139056
un	1751755	93861	1283	1276	0.501367721766	107	2559	23.9158878505	1	25.2932797399	0.138376676967	0.138376676967
un	1751838	93872	7655	2901	0.725179992421	105	10556	100.533333333	2	51.3711981562	46.2710640459	46.2710640459
un	1751971	93894	2192	2233	0.495367231638	102	4425	43.3823529412	1	33.2603367391	-0.616349742962	0.616349742962
un	1752055	93903	1202	1029	0.538771851188	74	2231	30.1486486486	1	23.6167313572	3.6626575749	3.6626575749
un	1752106	93908	247	227	0.521097046414	13	474	36.4615384615	1	10.8857705285	0.918630424349	0.918630424349
un	1752241	93909	1530	1561	0.494985441605	89	3091	34.7303370787	1	27.7983812478	-0.557586424253	0.557586424253
un	1752342	93916	2080	2020	0.507317073171	103	4100	39.8058252427	1	32.0156211872	0.937042571332	0.937042571332
un	1752390	93917	1001	1009	0.498009950249	54	2010	37.2222222222	1	22.4165117715	-0.178439894698	0.178439894698
un	1752509	93918	519	536	0.491943127962	31	1055	34.0322580645	1	16.2403817689	-0.523386711036	0.523386711036
un	1752623	93920	1334	1470	0.4757489301	84	2804	33.380952381	1	26.4764045897	-2.56832455364	2.56832455364
un	1752680	93923	374	422	0.469849246231	22	796	36.1818181818	1	14.1067359797	-1.70131489202	1.70131489202
un	1752736	93936	1215	1290	0.48502994012	80	2505	31.3125	1	25.0249875125	-1.49850224626	1.49850224626
un	1752911	93943	1235	1238	0.499393449252	67	2473	36.9104477612	1	24.8646335183	-0.060326648245	0.060326648245
un	1752941	93961	1862	1776	0.511819681143	78	3638	46.641025641	1	30.1579177	1.42582788466	1.42582788466
un	1753036	93988	1812	1897	0.488541385818	95	3709	39.0421052632	1	30.4507799572	-1.39569495625	1.39569495625
un	1753129	94065	1651	1603	0.5073755378	106	3254	30.6981132075	1	28.5219213939	0.841458037435	0.841458037435
un	1753216	94075	1003	984	0.504781077001	62	1987	32.0483870968	1	22.287889088	0.426240455634	0.426240455634
un	1753352	94079	791	685	0.535907859079	52	1476	28.3846153846	1	19.2093727123	2.75906979337	2.75906979337
un	1753455	94097	249	203	0.550884955752	17	452	26.5882352941	1	10.6301458127	2.16365799728	2.16365799728
un	1753571	94166	588	544	0.519434628975	63	1132	17.9682539683	1	16.8226038413	1.30776425621	1.30776425621
un	1753578	94204	1175	1122	0.511536787114	93	2297	24.6989247312	1	23.9635139326	1.10584783494	1.10584783494
un	1753842	94236	1911	1945	0.495591286307	105	3856	36.7238095238	1	31.0483493925	-0.547533132441	0.547533132441
un	1753930	94253	2766	2624	0.513172541744	105	5390	51.3333333333	1	36.708309686	1.93416696676	1.93416696676
un	1753969	94298	1941	1914	0.503501945525	99	3855	38.9393939394	1	31.0443231526	0.434862114199	0.434862114199
un	1754102	94314	384	442	0.464891041162	23	826	35.9130434783	1	14.3701078632	-2.01807810185	2.01807810185
un	1754197	94323	997	999	0.499498997996	94	1996	21.2340425532	1	22.3383079037	-0.0447661481036	0.0447661481036
un	1754290	94331	1717	1319	0.565546772069	84	3036	36.1428571429	1	27.5499546279	7.22324238597	7.22324238597
un	1754346	94358	2142	1137	0.653247941446	44	3279	74.5227272727	2	28.6312766044	17.5507368024	17.5507368024
un	1754471	94369	1184	1200	0.496644295302	98	2384	24.3265306122	1	24.4131112315	-0.327692768208	0.327692768208
un	1754590	94387	1358	1266	0.517530487805	61	2624	43.0163934426	1	25.6124969497	1.79599826172	1.79599826172
un	1754632	94389	290	354	0.450310559006	15	644	42.9333333333	1	12.6885775404	-2.52195329997	2.52195329997
un	1754779	94423	545	483	0.530155642023	62	1028	16.5806451613	1	16.0312195419	1.93372687081	1.93372687081
un	1754875	94437	2044	1996	0.505940594059	96	4040	42.0833333333	1	31.7804971641	0.755180130633	0.755180130633
un	1754924	94449	1571	1668	0.485026242667	98	3239	33.0510204082	1	28.4561065503	-1.70437933645	1.70437933645
un	1755029	94463	529	545	0.492551210428	29	1074	37.0344827586	1	16.3859696082	-0.488222558158	0.488222558158
un	1755230	94509	1878	1876	0.500266382525	119	3754	31.5462184874	1	30.6349473641	0.0326424585659	0.0326424585659
un	1755329	94518	1679	1690	0.498367468091	104	3369	32.3942307692	1	29.0215437219	-0.189514384649	0.189514384649
un	1755445	94553	198	175	0.530831099196	10	373	37.3	1	9.65660395791	1.19089485808	1.19089485808
un	1755663	94622	77	72	0.51677852349	7	149	21.2857142857	1	6.10327780787	0.40961596026	0.40961596026
un	1755749	94645	1501	1579	0.487337662338	78	3080	39.4871794872	1	27.748873851	-1.40546244181	1.40546244181
un	1755839	94693	2085	1012	0.673232160155	49	3097	63.2040816327	2	27.825348156	19.2809806725	19.2809806725
un	1756008	94694	529	549	0.490723562152	41	1078	26.2926829268	1	16.4164551594	-0.609144903873	0.609144903873
un	1756030	94697	2001	2014	0.498381070984	109	4015	36.8348623853	1	31.6820138249	-0.20516372589	0.20516372589
un	1756175	94711	7766	7433	0.51095466807	210	15199	72.3761904762	2	61.6421122286	2.70107551446	2.70107551446
un	1756246	94720	1398	1386	0.502155172414	96	2784	29.0	1	26.3818119165	0.227429413074	0.227429413074
un	1756371	94757	834	509	0.620997766195	45	1343	29.8444444444	1	18.3234822018	8.86840166134	8.86840166134
un	1756441	94766	1267	1331	0.487682832948	89	2598	29.191011236	1	25.4852898747	-1.25562629098	1.25562629098
un	1756572	94805	692	802	0.463186077644	67	1494	22.2985074627	1	19.3261480901	-2.84588526092	2.84588526092
un	1756600	94808	1787	1770	0.502389654203	79	3557	45.0253164557	1	29.8202951025	0.285040774103	0.285040774103
un	1756701	94817	2500	2488	0.501202886929	122	4988	40.8852459016	1	35.312887166	0.169909641537	0.169909641537
un	1756826	94829	1838	1873	0.495284289949	98	3711	37.8673469388	1	30.458988821	-0.574543038931	0.574543038931
un	1756944	94900	1236	1336	0.480559875583	69	2572	37.2753623188	1	25.3574446662	-1.97180751681	1.97180751681
un	1756998	94918	699	672	0.509846827133	38	1371	36.0789473684	1	18.5135085816	0.729197274548	0.729197274548
un	1757080	94953	898	1068	0.456765005086	55	1966	35.7454545455	1	22.1697992774	-3.83404463597	3.83404463597
un	1757218	94986	261	241	0.519920318725	14	502	35.8571428571	1	11.2026782512	0.892643685355	0.892643685355
un	1757258	94995	888	971	0.477676169984	53	1859	35.0754716981	1	21.5580611373	-1.92503396923	1.92503396923
un	1757363	95089	912	888	0.506666666667	61	1800	29.5081967213	1	21.2132034356	0.565685424949	0.565685424949
un	1757504	95118	366	421	0.465057179161	26	787	30.2692307692	1	14.0267601391	-1.96053826595	1.96053826595
un	1757638	95229	761	812	0.483788938334	40	1573	39.325	1	19.8305320151	-1.28589590943	1.28589590943
un	1757752	95251	634	635	0.499605988968	37	1269	34.2972972973	1	17.8115131306	-0.0280717307022	0.0280717307022
un	1757924	95276	2052	2014	0.504672897196	110	4066	36.9636363636	1	31.8825971339	0.595936395025	0.595936395025
un	1758042	95280	1710	1712	0.499707773232	102	3422	33.5490196078	1	29.2489316044	-0.0341892829976	0.0341892829976
un	1758133	95322	2552	1758	0.59211136891	91	4310	47.3626373626	1	32.8252951243	12.094331475	12.094331475
un	1758223	95337	663	664	0.499623210249	39	1327	34.0256410256	1	18.2140056001	-0.0274514025623	0.0274514025623
un	1758349	95342	1019	1032	0.496830814237	109	2051	18.8165137615	1	22.6439837484	-0.287051963657	0.287051963657
un	1758428	95443	457	1129	0.28814627995	28	1586	56.6428571429	1	19.9123077517	-16.873985888	16.873985888
un	1758466	95499	2071	1979	0.511358024691	105	4050	38.5714285714	1	31.8198051534	1.44564053043	1.44564053043
un	1758624	95591	433	368	0.540574282147	31	801	25.8387096774	1	14.1509716981	2.29666207335	2.29666207335
un	1758732	95619	2014	2142	0.484600577478	107	4156	38.8411214953	1	32.2335229226	-1.98551055538	1.98551055538
un	1758834	95667	929	904	0.506819421713	44	1833	41.6590909091	1	21.4067746286	0.583927294834	0.583927294834
un	1758914	95682	1825	1895	0.490591397849	104	3720	35.7692307692	1	30.495901364	-1.14769521262	1.14769521262
un	1758980	95780	1291	1300	0.498263218834	58	2591	44.6724137931	1	25.4509331852	-0.17681080561	0.17681080561
un	1759081	95782	1284	1169	0.523440684876	67	2453	36.6119402985	1	24.7638849941	2.32192969777	2.32192969777
un	1759211	95797	955	841	0.531737193764	42	1796	42.7619047619	1	21.1896201004	2.68999631564	2.68999631564
un	1759299	95803	2996	1747	0.631667720852	84	4743	56.4642857143	2	34.4347208497	18.1357648498	18.1357648498
un	1759322	95830	878	915	0.489682097044	40	1793	44.825	1	21.1719153597	-0.873799072293	0.873799072293
un	1759478	95842	1547	1114	0.581360390831	73	2661	36.4520547945	1	25.7924407531	8.39393224057	8.39393224057
un	1759585	95844	1200	1162	0.508044030483	86	2362	27.4651162791	1	24.3002057604	0.781886383486	0.781886383486
un	1759634	95862	659	749	0.468039772727	39	1408	36.1025641026	1	18.7616630393	-2.398508059	2.398508059
un	1759724	95863	2341	2213	0.514053579271	101	4554	45.0891089109	1	33.7416656376	1.89676469109	1.89676469109
un	1759836	95882	360	392	0.478723404255	21	752	35.8095238095	1	13.7113092008	-1.16691993198	1.16691993198
un	1759916	95915	743	736	0.502366463827	61	1479	24.2459016393	1	19.228884523	0.182017838622	0.182017838622
un	1760057	95922	1572	1656	0.486988847584	108	3228	29.8888888889	1	28.4077454227	-1.478470022	1.478470022
un	1760092	95947	138	174	0.442307692308	8	312	39.0	1	8.83176086633	-2.03809866146	2.03809866146
un	1760195	96058	1870	2006	0.482456140351	101	3876	38.3762376238	1	31.1287648325	-2.18447472509	2.18447472509
un	1760266	96120	1387	1360	0.50491445213	93	2747	29.5376344086	1	26.2059153628	0.51515086625	0.51515086625
un	1760374	96139	282	244	0.536121673004	14	526	37.5714285714	1	11.4673449412	1.65687873675	1.65687873675
un	1760475	96207	67	78	0.462068965517	5	145	29.0	1	6.0207972894	-0.913500278391	0.913500278391
un	1760563	96254	1307	1243	0.512549019608	72	2550	35.4166666667	1	25.2487623459	1.26738885501	1.26738885501
un	1760709	96255	1093	1132	0.491235955056	59	2225	37.7118644068	1	23.5849528301	-0.826798346405	0.826798346405
un	1760776	96276	127	134	0.486590038314	8	261	32.625	1	8.0777472107	-0.433289122413	0.433289122413
un	1760870	96294	413	456	0.475258918297	36	869	24.1388888889	1	14.739402973	-1.45867509284	1.45867509284
un	1760930	96296	315	365	0.463235294118	18	680	37.7777777778	1	13.0384048104	-1.91741247212	1.91741247212
un	1761038	96330	1603	1592	0.50172143975	78	3195	40.9615384615	1	28.2621655221	0.194606460559	0.194606460559
un	1761184	96387	1460	1481	0.496429785787	81	2941	36.3086419753	1	27.1154937259	-0.387232484355	0.387232484355
un	1761225	96475	1565	1556	0.501441845562	87	3121	35.8735632184	1	27.9329554469	0.161100031415	0.161100031415
un	1761343	96492	1229	1106	0.526338329764	57	2335	40.9649122807	1	24.1609188567	2.54543299304	2.54543299304
un	1761402	96547	1734	1723	0.501590974834	86	3457	40.1976744186	1	29.3981291922	0.187086734807	0.187086734807
un	1761517	96631	377	368	0.506040268456	31	745	24.0322580645	1	13.647344064	0.329734487451	0.329734487451
un	1761585	96655	758	717	0.513898305085	84	1475	17.5595238095	1	19.2028643697	1.06754907004	1.06754907004
un	1761714	96669	807	868	0.481791044776	68	1675	24.6323529412	1	20.4633819297	-1.49046722115	1.49046722115
un	1761782	96698	1573	1549	0.503843689942	77	3122	40.5454545455	1	27.9374300894	0.429531276198	0.429531276198
un	1761853	96777	1404	1611	0.465671641791	78	3015	38.6538461538	1	27.4545078266	-3.76987271649	3.76987271649
un	1762014	96798	1466	1432	0.505866114562	90	2898	32.2	1	26.9165376674	0.631581974252	0.631581974252
un	1762114	96803	1353	1368	0.497243660419	98	2721	27.7653061224	1	26.0816027115	-0.287559015562	0.287559015562
un	1762197	96815	4650	1951	0.704438721406	87	6601	75.8735632184	2	40.6232691939	33.2198768533	33.2198768533
un	1762273	96872	5230	4932	0.514662468018	170	10162	59.7764705882	2	50.403372903	2.95615137278	2.95615137278
un	1762347	96883	1681	1677	0.500595592615	92	3358	36.5	1	28.9741263889	0.0690271027728	0.0690271027728
un	1762494	96915	1697	1680	0.502517026947	89	3377	37.9438202247	1	29.0559804515	0.292538743071	0.292538743071
un	1762573	96922	1012	966	0.511627906977	45	1978	43.9555555556	1	22.2373559579	1.03429562595	1.03429562595
un	1762689	96924	395	483	0.449886104784	34	878	25.8235294118	1	14.81553239	-2.96985615108	2.96985615108
un	1762716	96925	1109	1158	0.48919276577	55	2267	41.2181818182	1	23.8065117142	-1.0291301932	1.0291301932
un	1762858	96933	127	174	0.421926910299	9	301	33.4444444444	1	8.67467578645	-2.70903496321	2.70903496321
un	1762939	96948	947	963	0.495811518325	52	1910	36.7307692308	1	21.8517733834	-0.366103009565	0.366103009565
un	1762992	97048	1505	1517	0.498014559894	66	3022	45.7878787879	1	27.4863602538	-0.218290088051	0.218290088051
un	1763158	97049	1386	1604	0.463545150502	105	2990	28.4761904762	1	27.340446229	-3.98676740998	3.98676740998
un	1763186	97096	1145	1097	0.510704727921	61	2242	36.7540983607	1	23.6748812035	1.01373264743	1.01373264743
un	1763271	97133	1935	1824	0.514764565044	98	3759	38.3571428571	1	30.6553421119	1.81045117022	1.81045117022
un	1763436	97184	1170	1216	0.490360435876	67	2386	35.6119402985	1	24.4233494836	-0.941721773887	0.941721773887
un	1763531	97223	2084	2070	0.501685122773	98	4154	42.387755102	1	32.2257660886	0.217217489283	0.217217489283
un	1763626	97253	1679	1645	0.505114320096	89	3324	37.3483146067	1	28.8270706108	0.589723466166	0.589723466166
un	1763681	97278	131	145	0.474637681159	7	276	39.4285714286	1	8.30662386292	-0.8427009716	0.8427009716
un	1763750	97302	1412	1275	0.525493114998	72	2687	37.3194444444	1	25.9181403654	2.64293653149	2.64293653149
un	1763839	97363	1874	1882	0.498935037274	90	3756	41.7333333333	1	30.6431068921	-0.130535066633	0.130535066633
un	1764002	97444	4755	3338	0.587544791795	129	8093	62.7364341085	2	44.9805513528	15.7512520121	15.7512520121
un	1764025	97454	721	1559	0.316228070175	89	2280	25.6179775281	1	23.8746727726	-17.5499787574	17.5499787574
un	1764166	97509	1959	1961	0.499744897959	106	3920	36.9811320755	1	31.304951685	-0.03194382825	0.03194382825
un	1764284	97544	2181	2053	0.515115729806	105	4234	40.3238095238	1	32.53459697	1.96713670863	1.96713670863
un	1764364	97592	1261	1308	0.490852471779	87	2569	29.5287356322	1	25.3426517949	-0.927290489967	0.927290489967
un	1764453	97598	1726	766	0.692616372392	65	2492	38.3384615385	2	24.9599679487	19.2307939252	19.2307939252
un	1764550	97624	1140	1143	0.499342969777	81	2283	28.1851851852	1	23.8903746308	-0.0627867927222	0.0627867927222
un	1764647	97637	963	1004	0.489578037621	46	1967	42.7608695652	1	22.1754368615	-0.924446274858	0.924446274858
un	1764688	97776	590	553	0.516185476815	58	1143	19.7068965517	1	16.9041415044	1.09440636161	1.09440636161
un	1764821	97790	736	583	0.5579984837	41	1319	32.1707317073	1	18.1590197973	4.21278245488	4.21278245488
un	1764897	97803	198	155	0.560906515581	8	353	44.125	2	9.39414711403	2.28865907027	2.28865907027
un	1765034	97807	801	803	0.499376558603	93	1604	17.247311828	1	20.0249843945	-0.0499376169439	0.0499376169439
un	1765071	97853	861	777	0.525641025641	69	1638	23.7391304348	1	20.2361063448	2.07549808665	2.07549808665
un	1765166	97900	1024	1065	0.490186692197	60	2089	34.8166666667	1	22.8527897641	-0.897045840427	0.897045840427
un	1765250	97903	1951	1959	0.498976982097	99	3910	39.4949494949	1	31.2649964017	-0.127938604201	0.127938604201
un	1765340	97976	1387	1354	0.506019700839	66	2741	41.5303030303	1	26.1772802254	0.630317582954	0.630317582954
un	1765452	98006	453	457	0.497802197802	67	910	13.5820895522	1	15.083103129	-0.132598708826	0.132598708826
un	1765516	98008	1539	1505	0.505584756899	105	3044	28.9904761905	1	27.5862284483	0.616249518555	0.616249518555
un	1765688	98015	637	706	0.474311243485	85	1343	15.8	1	18.3234822018	-1.88282989118	1.88282989118
un	1765781	98059	3586	1713	0.676731458766	66	5299	80.2878787879	2	36.3971152703	25.7300611064	25.7300611064
un	1765863	98141	1729	1640	0.51320866726	101	3369	33.3564356436	1	29.0215437219	1.53334365761	1.53334365761
un	1765976	98150	100	61	0.621118012422	11	161	14.6363636364	1	6.34428877022	3.07363058433	3.07363058433
un	1766039	98248	2055	2021	0.504170755643	106	4076	38.4528301887	1	31.921779399	0.532551766225	0.532551766225
un	1766153	98255	304	238	0.560885608856	35	542	15.4857142857	1	11.6404467268	2.83494274528	2.83494274528
un	1766226	98319	313	290	0.519071310116	25	603	24.12	1	12.2780291578	0.936632406732	0.936632406732
un	1766290	98350	1331	1367	0.493328391401	86	2698	31.3720930233	1	25.9711378264	-0.693077065791	0.693077065791
un	1766398	98389	1787	1618	0.524816446402	111	3405	30.6756756757	1	29.1761889218	2.89619731441	2.89619731441
un	1766488	98402	1625	1895	0.461647727273	81	3520	43.4567901235	2	29.6647939484	-4.55084907163	4.55084907163
un	1766550	98438	1174	1286	0.477235772358	89	2460	27.6404494382	1	24.7991935353	-2.25813794793	2.25813794793
un	1766698	98444	478	433	0.524698133919	27	911	33.7407407407	1	15.0913882728	1.49091651433	1.49091651433
un	1766825	98471	3216	1711	0.652729855896	100	4927	49.27	2	35.0962961009	21.4410089839	21.4410089839
un	1766917	98497	2282	2240	0.504643962848	105	4522	43.0666666667	1	33.6229088569	0.624574158333	0.624574158333
un	1766934	98544	1263	1131	0.527568922306	110	2394	21.7636363636	1	24.4642596455	2.69781309373	2.69781309373
un	1767030	98642	686	649	0.513857677903	66	1335	20.2272727273	1	18.2688259064	1.01265402028	1.01265402028
un	1767201	98695	541	489	0.525242718447	29	1030	35.5172413793	1	16.0468065359	1.62026007741	1.62026007741
un	1767286	98734	684	686	0.499270072993	81	1370	16.9135802469	1	18.5067555233	-0.0540343226958	0.0540343226958
un	1767377	98735	391	362	0.519256308101	14	753	53.7857142857	1	13.720422734	1.05681874976	1.05681874976
un	1767476	98755	2718	2558	0.515163002274	114	5276	46.2807017544	2	36.3180395947	2.20276206791	2.20276206791
un	1767522	98770	1588	1586	0.500315059861	79	3174	40.1772151899	1	28.169132042	0.0354998513447	0.0354998513447
un	1767599	98793	800	725	0.524590163934	44	1525	34.6590909091	1	19.5256241898	1.92055319899	1.92055319899
un	1767737	98800	1034	1086	0.487735849057	54	2120	39.2592592593	1	23.0217288664	-1.12936783118	1.12936783118
un	1767785	98809	1187	1153	0.507264957265	85	2340	27.5294117647	1	24.1867732449	0.702863496006	0.702863496006
un	1767889	98839	741	721	0.50683994528	53	1462	27.5849056604	1	19.1180542943	0.523065780966	0.523065780966
un	1768019	98855	1005	841	0.544420368364	50	1846	36.92	1	21.4825510589	3.81705132575	3.81705132575
un	1768082	98895	799	814	0.495350278983	37	1613	43.5945945946	1	20.081085628	-0.373485783534	0.373485783534
un	1768165	98914	875	903	0.492125984252	46	1778	38.652173913	1	21.0831686423	-0.664036807632	0.664036807632
un	1768242	98920	103	114	0.47465437788	15	217	14.4666666667	1	7.36545993133	-0.746728656632	0.746728656632
un	1768345	98962	834	830	0.501201923077	57	1664	29.1929824561	1	20.3960780544	0.0980580675691	0.0980580675691
un	1768503	99035	1426	1753	0.448568732306	77	3179	41.2857142857	2	28.191310718	-5.79965939276	5.79965939276
un	1768554	99053	673	619	0.520897832817	31	1292	41.6774193548	1	17.9722007556	1.502320187	1.502320187
un	1768751	99078	1636	1500	0.521683673469	87	3136	36.0459770115	1	28.0	2.42857142857	2.42857142857
un	1768857	99155	1879	1764	0.515783694757	78	3643	46.7051282051	2	30.1786348266	1.90532144116	1.90532144116
un	1768911	99186	1992	2062	0.491366551554	103	4054	39.359223301	1	31.8355147595	-1.09940110171	1.09940110171
un	1769028	99243	492	479	0.506694129763	54	971	17.9814814815	1	15.5804364509	0.417189853474	0.417189853474
un	1769137	99319	658	747	0.468327402135	41	1405	34.2682926829	1	18.741664814	-2.37438885188	2.37438885188
un	1769194	99322	507	530	0.488910318226	32	1037	32.40625	1	16.1012421881	-0.714230608151	0.714230608151
un	1769346	99354	344	336	0.505882352941	27	680	25.1851851852	1	13.0384048104	0.306785995539	0.306785995539
un	1769435	99361	1573	1419	0.525735294118	83	2992	36.0481927711	1	27.3495886624	2.81539883289	2.81539883289
un	1769475	99431	156	149	0.511475409836	13	305	23.4615384615	1	8.73212459829	0.40081883402	0.40081883402
un	1769608	99492	198	201	0.496240601504	21	399	19.0	1	9.98749217772	-0.150187852297	0.150187852297
un	1769721	99503	1484	1372	0.519607843137	108	2856	26.4444444444	1	26.7207784318	2.09574732798	2.09574732798
un	1769801	99544	1391	1509	0.479655172414	93	2900	31.1827956989	1	26.9258240357	-2.19120499049	2.19120499049
un	1769843	99580	531	577	0.479241877256	34	1108	32.5882352941	1	16.6433169771	-1.38193606669	1.38193606669
un	1769997	99642	582	619	0.484596169858	33	1201	36.3939393939	1	17.3277234512	-1.06765323513	1.06765323513
un	1770178	99705	452	461	0.495071193866	26	913	35.1153846154	1	15.1079449297	-0.297856526545	0.297856526545
un	1770245	99711	616	658	0.483516483516	45	1274	28.3111111111	1	17.8465682976	-1.17669681083	1.17669681083
un	1770332	99771	1116	1028	0.52052238806	68	2144	31.5294117647	1	23.1516738056	1.90051053628	1.90051053628
un	1770405	99783	1764	1225	0.590163934426	98	2989	30.5	1	27.3358738657	9.85883975483	9.85883975483
un	1770573	99814	1047	1050	0.499284692418	74	2097	28.3378378378	1	22.8965062837	-0.065512178208	0.065512178208
un	1770618	99833	539	554	0.493138151876	28	1093	39.0357142857	1	16.5302752548	-0.453712953014	0.453712953014
un	1770720	99910	1846	1940	0.487585842578	112	3786	33.8035714286	1	30.7652401258	-1.5276981362	1.5276981362
